Unnamed: 0,Unnamed: 0.1,eventid,uid,output,output_clean
1376,1376,9009003,381401,< 1 >,1
1377,1377,9009005,381600,< 1 >,1
1378,1378,9009008,381617,< 0 >,0
1379,1379,9009009,381773,< 0 >,0
1380,1380,9009010,381987,< 0 >,0
1381,1381,9009011,382231,< 1 >,1
1382,1382,9009012,382986,< 0 >,0
1383,1383,9009015,383283,< 0 >,0
1384,1384,9009017,384408,< 0 >,0
1385,1385,9009018,384897,< 0 >,0
1386,1386,9009021,385137,< 1 >,1
1387,1387,9009022,385384,< 1 >,1
1388,1388,9009025,385990,< 1 >,1
1389,1389,9009023,386031,< 1 >,1
1390,1390,9009024,386046,< 0 >,0
1391,1391,9009029,386534,< 1 >,1
1392,1392,9009030,386541,< 0 >,0
1393,1393,9009028,386597,< 0 >,0
1394,1394,9010005,388275,< 0 >,0
1395,1395,9010011,389575,< 0 >,0
1396,1396,9010021,390352,< 0 >,0
1397,1397,9010023,390356,< 1 >,1
1398,1398,9010032,391311,< 0 >,0
1399,1399,9010033,391316,< 1 >,1
1400,1400,9010030,391453,< 1 >,1
1401,1401,9010046,393768,< 0 >,0
1402,1402,9010047,393902,< 0 >,0
1403,1403,9010049,395151,< 1 >,1
1404,1404,9010051,395573,< 1 >,1
1405,1405,9010053,396024,< 1 >,1
1406,1406,9010055,396281,< 0 >,0
1407,1407,9011004,397170,< 0 >,0
1408,1408,9011003,397321,< 0 >,0
1409,1409,9011006,397437,< 0 >,0
1410,1410,9011009,397471,< 1 >,1
1411,1411,9011008,397479,< 1 >,1
1412,1412,9011007,397528,< 0 >,0
1413,1413,9011022,398016,< 0 >,0
1414,1414,9011011,398237,< 0 >,0
1415,1415,9011014,398485,< 0 >,0
1416,1416,9011016,398705,< 1 >,1
1417,1417,9011019,399061,< 1 >,1
1418,1418,9011032,399626,< 0 >,0
1419,1419,9011020,399861,< 0 >,0
1420,1420,9011021,399981,"< 0 > 

The article does not mention the presence of police at the event. It mentions campus security guards and officers, but not police.",0
1421,1421,9011023,400211,< 1 >,1
1422,1422,9011025,400899,< 0 >,0
1423,1423,9011027,401623,< 1 >,1
1424,1424,9011028,401634,< 1 >,1
1425,1425,9011029,402011,< 0 >,0
1426,1426,9011031,402019,< 0 >,0
1427,1427,9011034,402456,< 1 >,1
1428,1428,9011037,402958,< 0 >,0
1429,1429,9011043,403159,< 0 >,0
1430,1430,9011042,403391,< 1 >,1
1431,1431,9011049,404435,< 0 >,0
1432,1432,9011050,404670,< 0 >,0
1433,1433,9011051,404836,< 0 >,0
1434,1434,9011052,405063,< 0 >,0
1435,1435,9012001,405273,< 0 >,0
1436,1436,9012002,405770,< 0 >,0
1437,1437,9012003,405962,< 1 >,1
1438,1438,9012004,406194,< 1 >,1
1439,1439,9012005,407165,< 0 >,0
1440,1440,9012009,407706,< 1 >,1
1441,1441,9012011,408460,< 0 >,0
1442,1442,9012015,409353,< 1 >,1
1443,1443,9012013,409368,< 1 >,1
1444,1444,9012016,409712,< 0 >,0
1445,1445,9012018,409720,< 0 >,0
1446,1446,9012020,409973,< 0 >,0
1447,1447,9012019,410134,< 0 >,0
1448,1448,9012021,410222,< 0 >,0
1449,1449,9012022,410258,< 1 >,1
1450,1450,9012023,410625,< 0 >,0
1451,1451,9012027,411082,< 0 >,0
1452,1452,9012026,411155,< 0 >,0
1453,1453,9012028,412189,< 0 >,0
1454,1454,9101001,412455,< 0 >,0
1455,1455,9101005,412518,"The article discusses the issue of acquaintance rape on college campuses, where a woman is raped by someone she knows, often after a social encounter or date. The problem is complex and multifaceted, involving societal attitudes, communication breakdowns, and power dynamics.

According to experts, women need to take responsibility for their own safety, trust their instincts, and learn how to avoid vulnerable situations. They should also be aware of the signals they send, both spoken and non-spoken, to avoid miscommunication. Men, on the other hand, need to educate themselves about what is permissible in various situations and understand that ""no"" means ""no.""

The article highlights that many men have been socialized to pursue women for sex and may interpret a woman's initial refusal as a sign of attraction or an invitation to continue pursuing her. This attitude can lead to misunderstandings and, ultimately, to rape.

Universities are taking steps to address the issue through education programs, improved reporting mechanisms, and counseling services. Some institutions have initiated men-only discussion groups to raise awareness about the problem and promote healthy attitudes towards sex and relationships.

The article concludes that the conversation around acquaintance rape is essential for raising awareness and promoting change. By educating students about consent, boundaries, and respect, colleges can help prevent these crimes and create a safer campus environment.

Key takeaways:

1. Acquaintance rape is a significant problem on college campuses.
2. Women need to take responsibility for their own safety and learn how to avoid vulnerable situations.
3. Men need to educate themselves about consent and understand that ""no"" means ""no.""
4. Universities are taking steps to address the issue through education programs, improved reporting mechanisms, and counseling services.
5. Raising awareness and promoting healthy attitudes towards sex and relationships can help prevent acquaintance rape.

Some potential discussion questions:

1. How can colleges balance the need for education and prevention with the potential backlash from students who feel that they are being unfairly targeted or stigmatized?
2. What role should men play in preventing acquaintance rape, and how can they be encouraged to take an active role in promoting healthy attitudes towards sex and relationships?
3. How can universities ensure that their education programs and services are effective in reducing the incidence of acquaintance rape on campus?

Overall, the article highlights the complexity of the issue and the need for a multifaceted approach to address it. By educating students, promoting healthy attitudes, and providing support services, colleges can help create a safer and more respectful campus environment.",0
1456,1456,9101006,412518,"The article discusses the issue of acquaintance rape on college campuses, highlighting the complexities and nuances surrounding this problem. Key points include:

1. **Lack of awareness and understanding**: Many students, particularly men, are unclear about what constitutes consent and may misinterpret a woman's ""no"" as a sign to continue pursuing her.
2. **Socialization of men**: Men are often socialized to pursue women for sex, with some believing that initial refusals are part of a ""mating game"" ritual. This can lead them to translate a woman's ""no"" into meaning ""yes"".
3. **Pressure and entitlement**: College-age men may feel pressure from their peers to ""score"" and may assume that a woman's presence in their bedroom or a fraternity house is an invitation for sex.
4. **Miscommunication**: Men and women may have different understandings of terms like ""hooking up"", with men often interpreting it as having sex, while women may see it as kissing or fondling.
5. **Importance of education and awareness**: Colleges and universities are taking steps to educate students about acquaintance rape, including seminars, lectures, and orientation sessions.
6. **Need for personal responsibility**: Women need to take responsibility for their own safety and be aware of their surroundings, while men need to educate themselves about what is permissible in various situations.
7. **Impact on campuses**: Acquaintance rape can have serious consequences for victims, perpetrators, and the campus community as a whole, including increased insurance rates and potential lawsuits.

Some notable quotes from the article include:

* ""When things start moving quickly, that's the time to get out, move fast, kick up a fuss."" - Ms. Brownmiller
* ""Women need to take the responsibility in educating themselves... They are calling it a man's problem, but I think it's all of our problem."" - Kim Wible
* ""College-age kids nowadays have a different attitude toward sex... They regard it almost as an entitlement, certainly as an expectation."" - Lawrence K. Pettit

Overall, the article highlights the complexity of acquaintance rape and the need for education, awareness, and personal responsibility to prevent it.",0
1457,1457,9101085,412518,"This article discusses the issue of acquaintance rape on college campuses, highlighting the complexities and misconceptions surrounding the topic. Here are some key points from the article:

1. **Misconceptions about consent**: Many men believe that a woman's initial ""no"" means ""yes"" or that she is playing hard to get. This mindset can lead to misunderstandings and, ultimately, to acquaintance rape.
2. **Lack of communication**: Men and women often have different understandings of what constitutes consent, and this lack of communication can lead to misinterpretations.
3. **Socialization of men**: Men are often socialized to pursue women for sex and may feel pressure from their peers to ""score."" This can contribute to a culture that normalizes coercive behavior.
4. **Women's responsibility**: While women are not responsible for being raped, they can take steps to protect themselves, such as trusting their instincts, being aware of their surroundings, and communicating their boundaries clearly.
5. **Education and awareness**: Colleges and universities are beginning to address the issue of acquaintance rape through education programs, counseling services, and policy changes.
6. **Insurance and liability**: Institutions are also taking steps to protect themselves from lawsuits related to acquaintance rape, including purchasing insurance policies that cover such incidents.

Some quotes that stand out from the article include:

* ""When things start moving quickly, that's the time to get out, move fast, kick up a fuss."" - Ms. Brownmiller
* ""Women need to take the responsibility in educating themselves... They are calling it a man's problem, but I think it's all of our problem."" - Kim Wible
* ""College-age kids nowadays have a different attitude toward sex... They regard it almost as an entitlement, certainly as an expectation."" - Lawrence K. Pettit

Overall, the article highlights the need for greater awareness, education, and communication to prevent acquaintance rape on college campuses. It also emphasizes the importance of creating a culture that respects consent and promotes healthy relationships.",0
1458,1458,9101004,412626,"The article discusses a controversy at San Francisco State University over a course on black politics taught by Professor Smith, a member of the political science department. The course was seen as an encroachment on the territory of the School of Ethnic Studies, which offers similar courses. The incident highlights the tensions between traditional academic departments and ethnic studies programs, with some arguing that the latter are being undermined by the former.

Dr. T'Shaka, a professor in the School of Ethnic Studies, believes that the university is trying to weaken ethnic studies by allowing duplication of courses, which would ultimately lead to the absorption of these programs into traditional disciplines. He argues that this is part of a broader pattern of discrimination against ethnic studies, which are treated as second-class citizens on campus.

On the other hand, Professor Smith contends that his course gives legitimacy to the study of black politics and that it is not an attack on ethnic studies. He believes that the conflict is driven by personal attacks and a desire to silence him for holding an unpopular view.

The article also notes that this controversy reflects a larger trend in American higher education, where ethnic studies programs are facing challenges as they try to establish themselves as legitimate academic disciplines. Despite the growth of non-European studies on campuses, there is still a sense of marginalization and paranoia among ethnic studies faculty, who feel that their programs are not being taken seriously.

The incident has sparked a debate about the role of ethnic studies in the academy and the need for greater coordination and cooperation between traditional departments and ethnic studies programs. Some educators argue that ethnic studies should be integrated into the broader curriculum, while others believe that separate departments are necessary to preserve the unique perspectives and approaches of these fields.

Overall, the article suggests that the controversy at San Francisco State is part of a larger struggle for recognition and legitimacy in the academy, where ethnic studies programs are fighting to establish themselves as equal partners in the academic enterprise.",0
1459,1459,9101010,412969,< 0 >,0
1460,1460,9101011,413024,< 0 >,0
1461,1461,9101012,413025,< 0 >,0
1462,1462,9101013,413093,< 0 >,0
1463,1463,9101014,413099,< 0 >,0
1464,1464,9101015,413635,< 0 >,0
1465,1465,9101016,413635,< 0 >,0
1466,1466,9101018,413778,< 0 >,0
1467,1467,9101022,414502,< 0 >,0
1468,1468,9101026,414550,< 0 >,0
1469,1469,9101025,414558,< 1 >,1
1470,1470,9101027,414720,< 0 >,0
1471,1471,9101028,414733,< 0 >,0
1472,1472,9101029,414738,< 0 >,0
1473,1473,9101031,414796,< 1 >,1
1474,1474,9101032,414957,"The article discusses the controversy surrounding a New Jersey law that prohibits employers from discriminating against job applicants or employees based on their smoking habits outside of work. Some companies, such as Siefert and Fortunoff, have policies in place that refuse to hire smokers due to concerns about fire safety and employee health.

Opponents of the legislation argue that it is unnecessary and that employers should be able to make hiring decisions based on their own preferences, including whether or not an applicant smokes. They also point out that smoking is a major public health concern, responsible for 400,000 deaths per year in the US, and that employers should be able to take steps to control rising healthcare costs associated with smoking.

Experts on constitutional and civil rights issues agree, stating that making it a civil right to smoke is ""ludicrous"" and that employers should be able to require higher health insurance contributions from employees who choose to smoke. Some lawmakers also argue that the legislation sends a terrible message by elevating a self-destructive habit like smoking to the class of a protected right.

On the other hand, supporters of the legislation, such as State Senator Francis J. McManimon, argue that dismissing or refusing to hire someone because they smoke at home is discrimination and should be dealt with as such. They also question whether there is evidence to support the claim that smoking causes increased absenteeism.

Some key points from the article include:

* Fortunoff's employment ads specify ""no smokers"" and the company has a policy of not hiring smokers due to fire safety concerns.
* State Assemblyman John E. Rooney, a former smoker, argues that employers should be able to prefer nonsmokers for hiring due to the addictive nature of smoking.
* Experts argue that making smoking a civil right is unnecessary and could prevent employers from taking steps to control healthcare costs associated with smoking.
* Some lawmakers, such as State Senator Gabriel D. Ambrosio, argue that the legislation sends a terrible message by promoting a self-destructive habit like smoking.

Overall, the article highlights the controversy surrounding the New Jersey law and the differing opinions on whether or not employers should be able to discriminate against smokers.",0
1475,1475,9101033,415171,< 0 >,0
1476,1476,9101035,415354,< 0 >,0
1477,1477,9101042,415498,< 0 >,0
1478,1478,9101055,415819,< 0 >,0
1479,1479,9101054,415917,< 0 >,0
1480,1480,9101067,416807,< 1 >,1
1481,1481,9101069,416809,< 0 >,0
1482,1482,9101073,417304,< 1 >,1
1483,1483,9101074,417317,< 0 >,0
1484,1484,9101076,418014,< 0 >,0
1485,1485,9101082,418620,< 0 >,0
1486,1486,9101084,419153,< 0 >,0
1487,1487,9102001,419553,< 1 >,1
1488,1488,9102004,420390,< 0 >,0
1489,1489,9102007,421074,"The debate on condom distribution in schools is a contentious issue, with proponents arguing it's essential for preventing HIV transmission among teenagers and opponents claiming it promotes promiscuity. Here are some key points from the perspectives of various individuals:

**Proponents:**

1. **Rose Merola**: A retired paraprofessional who believes that providing condoms will empower students to make informed decisions about their sexual health.
2. **Ruth W. Messinger**: The Borough President of Manhattan, who compares condom distribution to teaching kids to cover their mouths when coughing to prevent the spread of diseases.
3. **Deborah Glick**: An Assemblywoman from Greenwich Village, who notes that teenagers are already engaging in sexual activity and that denying them access to condoms is a ""criminal dereliction of duty.""
4. **Alan Ettman**: A teacher at Walton High School in the Bronx, who argues that condoms can save lives and that their distribution is a moral imperative.
5. **Erica Zurer**: A member of Community School Board 13 in Brooklyn and a parent, who believes that providing condoms shows that policymakers care about protecting teenagers.

**Opponents:**

1. **Helen O'Neill**: A Brooklyn mother who thinks that handing out condoms will promote promiscuity and undermine parental authority.
2. **Brother David Carroll**: A teacher at Christian Brothers, who questions whether ""safe sex"" is an appropriate lesson for schools to teach.
3. **Carol Wood**: A paralegal who warns that distributing defective condoms could lead to personal liability for board members.
4. **Catherine Le Clair**: A bursar at Fontvonne Hall Academy, who believes that condom distribution will stimulate the imagination of young people and promote promiscuity.
5. **Guy V. Molinari**: The Borough President of Staten Island, who thinks that distributing condoms condones and promotes sexual promiscuity in schools.

**Common themes:**

1. **Parental authority vs. school responsibility**: Opponents argue that parents should be responsible for teaching their children about sex and condom use, while proponents believe that schools have a role to play in providing education and resources.
2. **Promoting promiscuity**: Opponents claim that distributing condoms will encourage teenagers to engage in sexual activity, while proponents argue that this is not supported by evidence and that condoms can save lives.
3. **Moral implications**: Both sides frame their arguments in moral terms, with opponents arguing that condom distribution undermines traditional values and proponents arguing that it is a moral imperative to protect young people from HIV transmission.

Overall, the debate highlights the complexities of addressing adolescent sexual health and the need for nuanced discussions about the role of schools, parents, and policymakers in promoting healthy behaviors among young people.",0
1490,1490,9102010,421755,< 1 >,1
1491,1491,9102009,421871,< 1 >,1
1492,1492,9102011,422080,< 0 >,0
1493,1493,9102012,422217,< 0 >,0
1494,1494,9102018,424024,< 0 >,0
1495,1495,9102019,424213,< 0 >,0
1496,1496,9102017,424228,< 1 >,1
1497,1497,9102022,424787,< 1 >,1
1498,1498,9102023,425049,< 0 >,0
1499,1499,9102024,425310,< 0 >,0
1500,1500,9102025,425645,< 0 >,0
1501,1501,9102026,426041,< 0 >,0
1502,1502,9102027,426233,< 0 >,0
1503,1503,9103001,426911,< 0 >,0
1504,1504,9103002,427191,< 0 >,0
1505,1505,9103005,427541,< 0 >,0
1506,1506,9103006,428334,< 1 >,1
1507,1507,9103007,428510,< 0 >,0
1508,1508,9103009,429095,< 1 >,1
1509,1509,9103010,429297,< 1 >,1
1510,1510,9103011,429504,< 0 >,0
1511,1511,9103014,429881,< 0 >,0
1512,1512,9103016,429949,< 0 >,0
1513,1513,9103017,430224,< 1 >,1
1514,1514,9103020,431396,< 0 >,0
1515,1515,9103021,431420,< 1 >,1
1516,1516,9103023,431573,< 1 >,1
1517,1517,9103024,432199,< 0 >,0
1518,1518,9103025,432473,< 0 >,0
1519,1519,9103026,432688,< 0 >,0
1520,1520,9103028,432946,< 0 >,0
1521,1521,9103029,433507,< 0 >,0
1522,1522,9104001,434358,< 0 >,0
1523,1523,9104002,434937,< 0 >,0
1524,1524,9104003,435245,< 0 >,0
1525,1525,9104005,435713,< 0 >,0
1526,1526,9104007,436509,< 1 >,1
1527,1527,9104008,436699,< 0 >,0
1528,1528,9104009,436967,< 0 >,0
1529,1529,9104010,437128,< 0 >,0
1530,1530,9104011,437363,< 0 >,0
1531,1531,9104012,437733,< 0 >,0
1532,1532,9104013,437874,< 1 >,1
1533,1533,9104014,437972,< 0 >,0
1534,1534,9104015,438094,< 0 >,0
1535,1535,9104018,438098,"Here is a summary of the article:

A nationwide rail strike began on Wednesday, affecting freight and passenger trains across the United States. The strike, involving eight or nine unions representing 235,000 workers, was called after three years of negotiations with the nation's 10 biggest freight companies failed to produce an agreement. The main issues in dispute include the number of people required to run a train, the distance a worker must travel to be credited for a full day's work, and wages.

Despite initial fears of widespread disruptions, many businesses had stockpiled supplies and were able to continue operating. However, some industries, such as the automobile sector, were expected to be severely affected. Commuters in some areas, such as Silicon Valley and Chicago, were also impacted, although some commuter services were able to continue operating.

The federal government intervened in the dispute, with President Bush appointing a Presidential Emergency Board to propose compromises. However, the unions rejected many of the board's recommendations, leading to the strike. Congress was considering legislation to end the strike, but some lawmakers expressed discomfort with intervening in a labor-management dispute.

The strike was expected to have significant economic implications, particularly for industries that rely heavily on rail transportation, such as coal mining and manufacturing. However, many businesses had taken steps to mitigate the impact of the strike, and some commuter services were able to continue operating.",0
1536,1536,9104022,438578,< 0 >,0
1537,1537,9104023,439027,< 1 >,1
1538,1538,9104026,441188,"< 1 > 

The article mentions ""the marshal"" who arrived with eviction papers and also mentions that the landlord intends to have ""marshals enforce the order"" if the rent is not paid or if the students are not out by Monday. Although it does not explicitly mention police, marshals are often associated with law enforcement duties, suggesting a connection to police presence or authority.",1
1539,1539,9104028,441984,< 0 >,0
1540,1540,9105002,442188,< 0 >,0
1541,1541,9105003,442563,< 1 >,1
1542,1542,9105005,442637,< 0 >,0
1543,1543,9105006,442944,< 0 >,0
1544,1544,9105007,443068,< 0 >,0
1545,1545,9105011,443102,< 0 >,0
1546,1546,9105008,443109,< 1 >,1
1547,1547,9105013,443563,< 1 >,1
1548,1548,9105014,443808,< 1 >,1
1549,1549,9105015,444141,< 0 >,0
1550,1550,9105017,444886,< 0 >,0
1551,1551,9105020,445223,< 0 >,0
1552,1552,9105021,445981,< 0 >,0
1553,1553,9105023,446144,< 0 >,0
1554,1554,9105022,446270,"The article discusses the increasing diversity on college campuses, particularly at the University of California, Berkeley, and how it is leading to a rise in ethnic and racial separatism. While some students are embracing their cultural identities and forming alliances with others who share similar backgrounds, others are struggling to navigate this new landscape.

According to Troy Duster, director of the Institute for the Study of Social Change at Berkeley, as minority enrollment has risen, racial awareness has intensified, and students are grappling with how to interact with people from different cultural backgrounds. Duster's study found that many students want to experience different cultures but have trouble understanding the actions of other groups and often segregate themselves for self-defense or mutual support.

The article highlights various approaches being taken by colleges to promote diversity and inclusivity, such as special dorms or houses for specific ethnic or racial groups. For example, Stanford University has four special ethnic dorms, including Casa Zapata, which is themed around Hispanic culture but also includes students from other backgrounds.

Casa Zapata is presented as a model of successful integration, where students from different cultures come together and learn from each other. The article quotes Cecilia Preciado Burciaga, an associate dean of students, who says that ""maybe now is the time to look for common ground rather than just celebrating differences.""

The article also includes personal stories of students who have benefited from living in diverse environments. For example, Stacey Strong, a first-year student from a predominantly white community, initially found it difficult to adjust to life at Casa Zapata but eventually came to appreciate the differences between herself and her Hispanic roommates.

Overall, the article suggests that while there are challenges associated with increasing diversity on college campuses, there are also opportunities for growth and learning. By embracing their differences and seeking common ground, students can develop a deeper understanding of themselves and others, which is essential for success in an increasingly multicultural world.

Key points:

* Increasing diversity on college campuses is leading to a rise in ethnic and racial separatism.
* Students are struggling to navigate this new landscape and find ways to interact with people from different cultural backgrounds.
* Colleges are trying various approaches to promote diversity and inclusivity, such as special dorms or houses for specific ethnic or racial groups.
* Successful integration requires finding common ground and celebrating differences.
* Personal stories of students who have benefited from living in diverse environments highlight the importance of embracing differences and seeking understanding.",0
1555,1555,9105025,447767,< 1 >,1
1556,1556,9105027,448102,< 0 >,0
1557,1557,8803041,448120,< 0 >,0
1558,1558,9105028,448136,< 0 >,0
1559,1559,9105026,448182,< 0 >,0
1560,1560,9105030,448476,< 1 >,1
1561,1561,9105031,448645,< 1 >,1
1562,1562,9105032,448825,< 0 >,0
1563,1563,9106001,449534,< 0 >,0
1564,1564,9106002,449677,"Since there's no text provided in the ""news article"" section, I'll analyze based on what you've given me, which is essentially nothing.

< 0 >",0
1565,1565,9106004,450811,< 1 >,1
1566,1566,9106007,451349,< 0 >,0
1567,1567,9106008,451366,< 1 >,1
1568,1568,9106013,452444,< 0 >,0
1569,1569,9106014,453046,< 0 >,0
1570,1570,9106017,454874,< 0 >,0
1571,1571,9106020,456019,< 1 >,1
1572,1572,9107003,457025,< 1 >,1
1573,1573,9107005,457750,< 0 >,0
1574,1574,9107010,457878,< 0 >,0
1575,1575,9107016,458439,< 0 >,0
1576,1576,9107015,458442,< 0 >,0
1577,1577,9107014,458452,"The article discusses the controversy surrounding the use of Alar, a chemical used to ripen apples, and its potential health risks. In 1989, the Natural Resources Defense Council (NRDC) released a report claiming that Alar posed a significant cancer risk to children who consumed apples treated with the chemical. The report sparked widespread media attention, including a segment on ""60 Minutes,"" which featured actress Meryl Streep warning about the dangers of Alar.

The resulting public panic led to a significant decline in apple sales, with prices falling to their lowest levels in years. Apple growers, who had not used Alar on their crops, were particularly affected, with many forced to dump their produce or give it away to organizations for the homeless.

However, subsequent reviews of the NRDC's findings by British and California authorities concluded that the cancer risk from Alar was minimal. The apple industry and some scientists criticized the NRDC for its ""irresponsible"" report, which they claimed was based on discredited research.

The controversy has had a lasting impact on the apple industry, with many growers still feeling bitter about the damage to their reputation. A lawsuit filed by Washington state apple growers against CBS and the NRDC is pending, alleging that the defendants recklessly disparaged the product.

The article also highlights the role of public relations in shaping public opinion, with David Fenton, the president of Fenton Communications, boasting about his strategy to create a media frenzy around the Alar issue. The episode has raised questions about the balance between informing the public about potential health risks and avoiding unnecessary panic.

Key points:

* The NRDC released a report in 1989 claiming that Alar posed a significant cancer risk to children who consumed apples treated with the chemical.
* The report sparked widespread media attention, including a segment on ""60 Minutes,"" which featured actress Meryl Streep warning about the dangers of Alar.
* The resulting public panic led to a significant decline in apple sales, with prices falling to their lowest levels in years.
* Subsequent reviews of the NRDC's findings concluded that the cancer risk from Alar was minimal.
* The controversy has had a lasting impact on the apple industry, with many growers still feeling bitter about the damage to their reputation.
* A lawsuit filed by Washington state apple growers against CBS and the NRDC is pending, alleging that the defendants recklessly disparaged the product.",0
1578,1578,9107017,458978,< 0 >,0
1579,1579,9107018,459446,< 1 >,1
1580,1580,9107021,459846,< 0 >,0
1581,1581,9107020,459890,< 0 >,0
1582,1582,9107019,459918,< 0 >,0
1583,1583,9107022,460194,< 0 >,0
1584,1584,9107024,460241,< 0 >,0
1585,1585,9107023,460355,< 1 >,1
1586,1586,9107025,460522,< 0 >,0
1587,1587,9107026,460756,< 0 >,0
1588,1588,9107027,461365,< 1 >,1
1589,1589,9107029,461779,< 0 >,0
1590,1590,9107030,462554,< 0 >,0
1591,1591,9107032,462635,< 0 >,0
1592,1592,9107034,462814,< 0 >,0
1593,1593,9107035,462828,< 1 >,1
1594,1594,9107036,463370,< 0 >,0
1595,1595,9107040,463960,< 0 >,0
1596,1596,9107041,464051,< 0 >,0
1597,1597,9108026,464123,"Since there is no text provided in the news article, I will respond based on the absence of any information.


< 0 >",0
1598,1598,9108001,464186,< 0 >,0
1599,1599,9108003,464437,"The article discusses the tense relationship between the Milwaukee Police Department and the community, particularly in the aftermath of the Jeffrey Dahmer case. The department is criticized for its handling of the case, with many feeling that the officers involved were insensitive and dismissive of the concerns of the gay community.

The article highlights the long-standing issues within the police department, including a reputation for being hostile to minority groups and a lack of diversity among its ranks. Despite efforts by the current chief, Philip Arreola, to reform the department and improve community relations, many feel that not enough has been done to address these problems.

The gay community in Milwaukee is particularly frustrated with the police department, citing instances of harassment and neglect. They are calling for improved training and a liaison officer to work with their community.

Not all residents of Milwaukee share this negative view of the police, however. Some express support for the department and its officers, acknowledging the difficulties of policing in a tough neighborhood.

The article concludes by noting that the current tensions between the police and the community are not new, but rather part of a long-standing pattern of distrust and frustration. It remains to be seen whether the department will be able to address these issues and improve its relationship with the community.

Some key points from the article include:

* The Milwaukee Police Department has a reputation for being hostile to minority groups, particularly in the gay community.
* The department has been criticized for its handling of the Jeffrey Dahmer case, with many feeling that the officers involved were insensitive and dismissive of the concerns of the gay community.
* Despite efforts by Chief Arreola to reform the department, many feel that not enough has been done to address the long-standing issues within the department.
* The gay community in Milwaukee is calling for improved training and a liaison officer to work with their community.
* Not all residents of Milwaukee share this negative view of the police, with some expressing support for the department and its officers.

Overall, the article suggests that the relationship between the Milwaukee Police Department and the community is complex and multifaceted, and that addressing the long-standing issues within the department will require a sustained effort and commitment to reform.",0
1600,1600,9108004,464686,< 0 >,0
1601,1601,9108006,464835,< 0 >,0
1602,1602,9108009,465274,< 1 >,1
1603,1603,9108067,465370,< 1 >,1
1604,1604,9108011,465908,< 0 >,0
1605,1605,9108014,466336,< 1 >,1
1606,1606,9108015,466347,< 0 >,0
1607,1607,9108017,466452,< 0 >,0
1608,1608,9108016,466557,< 1 >,1
1609,1609,9108019,466680,< 1 >,1
1610,1610,9108021,466712,< 0 >,0
1611,1611,9108022,467050,< 0 >,0
1612,1612,9108059,467056,< 0 >,0
1613,1613,9108024,467262,< 0 >,0
1614,1614,9108028,468071,< 1 >,1
1615,1615,9108030,468205,< 1 >,1
1616,1616,9108054,468341,"This article from The New York Times reports on the events surrounding a traffic accident in Crown Heights, Brooklyn, that led to widespread violence and unrest between the black and Jewish communities. Here are the key points:

1. **Traffic Accident**: A station wagon driven by Yoseph Lisef (later corrected to Yosef Lifsh), a follower of the Lubavitcher Grand Rebbe Menachem Schneerson, struck and killed 7-year-old Gavin Cato and injured his sister Angela.
2. **Rioting and Violence**: The accident sparked rioting and violence in the area, with black youths attacking Jewish residents and property. A visiting rabbinical student, Yankel Rosenbaum, was stabbed and killed in an apparent retaliation for the accident.
3. **Allegations of Preferential Treatment**: Black residents complained that the police had given preferential treatment to the Hasidic community, which they felt contributed to the tensions between the two groups.
4. **Investigation**: Police Commissioner Lee P. Brown acknowledged that there were complaints about preferential treatment and said he was looking into them.
5. **Arrests**: Two individuals, including a 16-year-old named Limerick Nelson, were arrested in connection with Rosenbaum's stabbing.

The article highlights the deep-seated tensions between the black and Jewish communities in Crown Heights, which had been simmering for years. The events described in the article led to several days of rioting and violence, resulting in the deaths of two people and numerous injuries. The incident remains a significant and disturbing example of intercommunal conflict in New York City.",0
1617,1617,9108055,468395,< 1 >,1
1618,1618,9108057,468476,"< 0 > 

The article does not mention the presence of police at the event, but it does mention the presence of United States marshals.",0
1619,1619,9108033,469008,"The article discusses the issue of residency requirements for municipal employees, such as police officers, firefighters, and teachers, in New Jersey cities like Trenton and Camden. While some cities have residency ordinances, many employees find ways to circumvent them by establishing temporary residences or renting apartments with colleagues. This allows them to live outside the city while still working there.

The article highlights the concerns of city officials, residents, and union representatives regarding the impact of non-resident employees on the community. Some argue that residency requirements help create a sense of community and encourage employees to take pride in their work, as they have a personal stake in the city's well-being. Others believe that residency requirements are unfair or unenforceable.

Union officials representing uniformed employees, such as firefighters, are pushing for legislation to abolish all residency requirements, allowing state residents to compete for jobs in any municipality. In contrast, union representatives for non-uniformed employees, like clerical workers and laborers, argue that residency requirements should be expanded and more strictly enforced to ensure fairness.

The article also quotes residents who feel that police officers, firefighters, and teachers who live outside the city are less invested in the community and may not take their jobs as seriously. However, some employees counter that living and working in the same city can be exhausting and that they should not be expected to be ""on duty"" 24 hours a day.

Key points:

1. Many municipal employees in New Jersey cities find ways to circumvent residency requirements.
2. City officials and residents are concerned about the impact of non-resident employees on the community.
3. Union representatives for uniformed employees want to abolish all residency requirements, while those representing non-uniformed employees want to expand and enforce them.
4. Residents believe that employees who live in the city take more pride in their work and are more invested in the community.
5. Employees argue that living and working in the same city can be exhausting and that they should not be expected to be ""on duty"" 24 hours a day.

Overall, the article highlights the complexities of residency requirements for municipal employees and the need for a balanced approach that considers both the needs of employees and the impact on the community.",0
1620,1620,9108031,469186,< 0 >,0
1621,1621,9108045,469359,< 1 >,1
1622,1622,9108039,469610,< 1 >,1
1623,1623,9108040,469610,< 1 >,1
1624,1624,9108035,469884,< 1 >,1
